k,home_adv,player_boost,rest_factor,form_weight,travel_factor,sos_factor,playoff_hca_factor,pace_factor,division_factor,mean_reversion,b2b_penalty,road_trip_factor,homestand_factor,win_streak_factor,altitude_factor,season_phase_factor,scoring_consistency_factor,rest_advantage_cap,score
18.521624037642937,31.766821361880226,32.04832816893011,21.268052546323226,5.789139219030188,13.084778390942983,4.051815776259224,0.5638419263517338,25.778829691749685,7.842853514752841,3.837954328820671,1.314696220928977,1.646121978982199,1.4391891286453644,4.083419158677488,2.6421349955909808,3.288677269026315,3.348652899667095,2.781193448492879,-13.053240793197439
10.950644173097782,38.65218155674619,34.145640305269225,17.653665994970876,9.673290165164318,12.708794600372087,0.6976272459005695,0.7156608782212459,33.510518807241326,9.66805003194821,2.407444650475663,27.64804454957544,4.528857786253655,1.5634378746267568,2.948105271067493,0.17187293180330165,2.8251002619392245,2.3391207172520807,0.557466782654065,-12.798184561964263
13.803637201997947,19.88052306795837,32.91910252226553,24.572613007314345,7.369385673075173,6.791273604784122,2.5245539330945723,0.5383237270281748,21.821637780631768,9.222028159100905,3.0652111240897306,18.766513705442723,3.6737615930600014,0.35013641559167086,1.068017465938772,0.24004222773004802,4.552712127284723,1.9144752821090298,1.8191175777404467,-12.922115360557566
6.3575575128695005,33.56429147323762,24.838504255659615,8.218840387788555,7.568617293796357,30.70516199901191,3.5196591816262215,0.34204578271680774,30.08618688417486,8.783716893339555,2.4078729965898327,18.02661999546263,1.2792107883462571,0.29932345300034024,3.1428369885678835,0.5519195936734462,4.337333276149539,2.1341992126635407,2.856144488015138,-12.868096142101232
15.14954741430833,34.190866975199796,31.98293272272909,16.2017437370766,7.5983749568155625,13.744180940926196,3.705331200413624,0.20029225510264786,9.380576475862423,5.0545959282628905,3.35546503298469,7.328428159561321,4.692796749915786,0.054298968561600214,1.5960832257391377,0.9943173405546943,2.5217833843542152,2.3570285322660682,2.8586649644648623,-12.958788482159346
7.235838552878685,32.16890817522264,24.89916907137537,13.813088629300005,4.528752423728104,34.022982023948884,0.19793862032597365,0.4772155036627065,33.437615161853685,2.8755305582637245,2.2947659462996643,1.958071700127676,2.0052386372916757,0.6780499483487001,4.076155778508339,0.07984108518458655,3.8701593485784085,3.8793280456436836,0.6674027917664028,-12.852863237845785
8.52709350763494,39.09705155691054,34.85760855789454,18.558858144912136,4.226612303536808,19.967500134555973,2.0620147169744305,0.404905485138229,29.12038201984236,5.3125568321175525,3.2811839069567705,27.513759214092737,3.143216297113101,2.166878113750017,3.822175660652729,1.224956059525094,4.880024251925636,3.0053669663419695,0.1337417954375092,-12.796616269105344
3.602178063634306,24.39075567507794,30.086227802690555,19.05461305278685,8.87538475161262,6.768150716294617,4.061745476632406,0.7142274440532854,22.507194356462293,8.296761889681223,2.0861949824270716,15.774727774288728,1.2813435162002362,1.3512859776516262,3.479493111235466,0.15093229034932332,3.731481668747586,2.6971803173132893,0.2741354961560639,-13.02506274998009
6.01450932534713,37.10268151326972,34.15793369392892,8.313621582199618,7.730495152532236,33.23036003818632,0.23700085350315314,0.44397266558132087,19.790461179792697,6.6436586298783284,1.1367765882097762,29.097467164864497,2.0569385727616125,1.1984053437939357,3.350842585505151,1.510622729413928,4.264556181929214,1.6906302706328225,0.939064768445907,-12.860501863597845
14.299683696851949,37.18442454022742,32.724738181081655,23.606064454223922,2.131635248746735,27.278166680285548,0.3155354142530109,0.5209196108424787,34.306857211773405,9.395627405181278,0.3542602322683236,22.98377173419328,3.1750090237772026,3.087444899734982,2.997636762910894,2.3498113641432408,4.4453182934407725,1.9272846300732764,1.927143642362851,-12.901198119710081
