k,home_adv,player_boost,starter_boost,rest_factor,form_weight,travel_factor,sos_factor,playoff_hca_factor,pace_factor,division_factor,mean_reversion,b2b_penalty,road_trip_factor,homestand_factor,win_streak_factor,altitude_factor,season_phase_factor,scoring_consistency_factor,rest_advantage_cap,overtime_factor,accuracy,log_loss,brier,score
8.0,55.0,25.0,15.0,25.0,0.0,15.0,0.0,0.4,15.0,29.501754263906786,3.591844972727856,23.979042596525375,1.9931568023202413,4.8039967741854035,6.866597303067891,0.18357783453115553,3.575682177754121,1.2388911627450596,0.5588519784847472,2.581626814432742,55.945677376614775,0.6877365696538696,0.24672490004836575,-45.287947123627056
8.0,55.0,25.0,15.0,25.0,0.0,15.0,0.0,0.7,0.0,29.501754263906786,3.591844972727856,23.979042596525375,1.9931568023202413,4.8039967741854035,6.866597303067891,0.18357783453115553,3.575682177754121,1.2388911627450596,0.5588519784847472,2.581626814432742,56.045048029148724,0.6876898153124891,0.2467026169502129,-45.18846505560234
8.0,55.0,25.0,15.0,25.0,0.0,15.0,0.0,0.7,15.0,29.501754263906786,3.591844972727856,23.979042596525375,1.9931568023202413,4.8039967741854035,6.866597303067891,0.18357783453115553,3.575682177754121,1.2388911627450596,0.5588519784847472,2.581626814432742,56.11129513083802,0.687657331010578,0.24668617369928447,-45.1221357376584
8.0,55.0,25.0,15.0,25.0,0.0,15.0,0.0,1.0,0.0,29.501754263906786,3.591844972727856,23.979042596525375,1.9931568023202413,4.8039967741854035,6.866597303067891,0.18357783453115553,3.575682177754121,1.2388911627450596,0.5588519784847472,2.581626814432742,56.17754223252732,0.6877746042104849,0.24674139157242247,-45.05616472533479
8.0,55.0,25.0,15.0,25.0,0.0,15.0,0.0,1.0,15.0,29.501754263906786,3.591844972727856,23.979042596525375,1.9931568023202413,4.8039967741854035,6.866597303067891,0.18357783453115553,3.575682177754121,1.2388911627450596,0.5588519784847472,2.581626814432742,56.14441868168267,0.6877423178506624,0.24672515819448657,-45.08920710928976
8.0,55.0,25.0,15.0,25.0,0.0,15.0,10.0,0.4,0.0,29.501754263906786,3.591844972727856,23.979042596525375,1.9931568023202413,4.8039967741854035,6.866597303067891,0.18357783453115553,3.575682177754121,1.2388911627450596,0.5588519784847472,2.581626814432742,56.11129513083802,0.687755757917526,0.24672921899931782,-45.122350964158564
8.0,55.0,25.0,15.0,25.0,0.0,15.0,10.0,0.4,15.0,29.501754263906786,3.591844972727856,23.979042596525375,1.9931568023202413,4.8039967741854035,6.866597303067891,0.18357783453115553,3.575682177754121,1.2388911627450596,0.5588519784847472,2.581626814432742,56.11129513083802,0.6877216978364346,0.24671203070272363,-45.12226502267559
8.0,55.0,25.0,15.0,25.0,0.0,15.0,10.0,0.7,0.0,29.501754263906786,3.591844972727856,23.979042596525375,1.9931568023202413,4.8039967741854035,6.866597303067891,0.18357783453115553,3.575682177754121,1.2388911627450596,0.5588519784847472,2.581626814432742,56.14441868168267,0.6876759147597074,0.24669011835750895,-45.08903191010487
8.0,55.0,25.0,15.0,25.0,0.0,15.0,10.0,0.7,15.0,29.501754263906786,3.591844972727856,23.979042596525375,1.9931568023202413,4.8039967741854035,6.866597303067891,0.18357783453115553,3.575682177754121,1.2388911627450596,0.5588519784847472,2.581626814432742,56.14441868168267,0.6876420419114224,0.24667310768939132,-45.08894685676428
8.0,55.0,25.0,15.0,25.0,0.0,15.0,10.0,1.0,0.0,29.501754263906786,3.591844972727856,23.979042596525375,1.9931568023202413,4.8039967741854035,6.866597303067891,0.18357783453115553,3.575682177754121,1.2388911627450596,0.5588519784847472,2.581626814432742,56.37628353759523,0.6877602782682508,0.24672874939316508,-44.8573602093706
8.0,55.0,25.0,15.0,25.0,0.0,15.0,10.0,1.0,15.0,29.501754263906786,3.591844972727856,23.979042596525375,1.9931568023202413,4.8039967741854035,6.866597303067891,0.18357783453115553,3.575682177754121,1.2388911627450596,0.5588519784847472,2.581626814432742,56.31003643590593,0.6877266087348961,0.2467119589629901,-44.92352335890902
8.0,55.0,25.0,15.0,25.0,10.0,0.0,0.0,0.4,0.0,29.501754263906786,3.591844972727856,23.979042596525375,1.9931568023202413,4.8039967741854035,6.866597303067891,0.18357783453115553,3.575682177754121,1.2388911627450596,0.5588519784847472,2.581626814432742,56.57502484266313,0.686035384639861,0.24601256350064402,-44.655037974840084
8.0,55.0,25.0,15.0,25.0,10.0,0.0,0.0,0.4,15.0,29.501754263906786,3.591844972727856,23.979042596525375,1.9931568023202413,4.8039967741854035,6.866597303067891,0.18357783453115553,3.575682177754121,1.2388911627450596,0.5588519784847472,2.581626814432742,56.64127194435243,0.6860022594013152,0.24599630368716743,-44.5887095740834
8.0,55.0,25.0,15.0,25.0,10.0,0.0,0.0,0.7,0.0,29.501754263906786,3.591844972727856,23.979042596525375,1.9931568023202413,4.8039967741854035,6.866597303067891,0.18357783453115553,3.575682177754121,1.2388911627450596,0.5588519784847472,2.581626814432742,56.54190129181848,0.6859450128178718,0.24596738338245291,-44.68793562509378
8.0,55.0,25.0,15.0,25.0,10.0,0.0,0.0,0.7,15.0,29.501754263906786,3.591844972727856,23.979042596525375,1.9931568023202413,4.8039967741854035,6.866597303067891,0.18357783453115553,3.575682177754121,1.2388911627450596,0.5588519784847472,2.581626814432742,56.54190129181848,0.6859120752122411,0.24595132773515366,-44.68785534685728
8.0,55.0,25.0,15.0,25.0,10.0,0.0,0.0,1.0,0.0,29.501754263906786,3.591844972727856,23.979042596525375,1.9931568023202413,4.8039967741854035,6.866597303067891,0.18357783453115553,3.575682177754121,1.2388911627450596,0.5588519784847472,2.581626814432742,56.70751904604173,0.686018982069616,0.24599994465535677,-44.52248067723505
8.0,55.0,25.0,15.0,25.0,10.0,0.0,0.0,1.0,15.0,29.501754263906786,3.591844972727856,23.979042596525375,1.9931568023202413,4.8039967741854035,6.866597303067891,0.18357783453115553,3.575682177754121,1.2388911627450596,0.5588519784847472,2.581626814432742,56.67439549519708,0.6859862439651673,0.24598412671972428,-44.55552513840154
8.0,55.0,25.0,15.0,25.0,10.0,0.0,10.0,0.4,0.0,29.501754263906786,3.591844972727856,23.979042596525375,1.9931568023202413,4.8039967741854035,6.866597303067891,0.18357783453115553,3.575682177754121,1.2388911627450596,0.5588519784847472,2.581626814432742,56.67439549519708,0.6860216535788488,0.24600035946332302,-44.555606302119536
8.0,55.0,25.0,15.0,25.0,10.0,0.0,10.0,0.4,15.0,29.501754263906786,3.591844972727856,23.979042596525375,1.9931568023202413,4.8039967741854035,6.866597303067891,0.18357783453115553,3.575682177754121,1.2388911627450596,0.5588519784847472,2.581626814432742,56.60814839350778,0.6859871315715614,0.24598354260302055,-44.62176931950732
8.0,55.0,25.0,15.0,25.0,10.0,0.0,10.0,0.7,0.0,29.501754263906786,3.591844972727856,23.979042596525375,1.9931568023202413,4.8039967741854035,6.866597303067891,0.18357783453115553,3.575682177754121,1.2388911627450596,0.5588519784847472,2.581626814432742,56.60814839350778,0.6859308731979578,0.24595496334850964,-44.621626423234765
8.0,55.0,25.0,15.0,25.0,10.0,0.0,10.0,0.7,15.0,29.501754263906786,3.591844972727856,23.979042596525375,1.9931568023202413,4.8039967741854035,6.866597303067891,0.18357783453115553,3.575682177754121,1.2388911627450596,0.5588519784847472,2.581626814432742,56.54190129181848,0.6858965423055747,0.24593835792399185,-44.68779049780147
8.0,55.0,25.0,15.0,25.0,10.0,0.0,10.0,1.0,0.0,29.501754263906786,3.591844972727856,23.979042596525375,1.9931568023202413,4.8039967741854035,6.866597303067891,0.18357783453115553,3.575682177754121,1.2388911627450596,0.5588519784847472,2.581626814432742,56.87313680026499,0.6860044313186847,0.24598737383585498,-44.35680006891429
8.0,55.0,25.0,15.0,25.0,10.0,0.0,10.0,1.0,15.0,29.501754263906786,3.591844972727856,23.979042596525375,1.9931568023202413,4.8039967741854035,6.866597303067891,0.18357783453115553,3.575682177754121,1.2388911627450596,0.5588519784847472,2.581626814432742,56.70751904604173,0.685970305377216,0.2459710165662453,-44.5223360367895
8.0,55.0,25.0,15.0,25.0,10.0,15.0,0.0,0.4,0.0,29.501754263906786,3.591844972727856,23.979042596525375,1.9931568023202413,4.8039967741854035,6.866597303067891,0.18357783453115553,3.575682177754121,1.2388911627450596,0.5588519784847472,2.581626814432742,56.24378933421663,0.6880246594953981,0.246844714494122,-44.99043423825398
8.0,55.0,25.0,15.0,25.0,10.0,15.0,0.0,0.4,15.0,29.501754263906786,3.591844972727856,23.979042596525375,1.9931568023202413,4.8039967741854035,6.866597303067891,0.18357783453115553,3.575682177754121,1.2388911627450596,0.5588519784847472,2.581626814432742,56.17754223252732,0.6879941377937168,0.24682924260148276,-45.05660398048009
8.0,55.0,25.0,15.0,25.0,10.0,15.0,0.0,0.7,0.0,29.501754263906786,3.591844972727856,23.979042596525375,1.9931568023202413,4.8039967741854035,6.866597303067891,0.18357783453115553,3.575682177754121,1.2388911627450596,0.5588519784847472,2.581626814432742,56.24378933421663,0.6879452265229156,0.24680594613684212,-44.990240396467584
8.0,55.0,25.0,15.0,25.0,10.0,15.0,0.0,0.7,15.0,29.501754263906786,3.591844972727856,23.979042596525375,1.9931568023202413,4.8039967741854035,6.866597303067891,0.18357783453115553,3.575682177754121,1.2388911627450596,0.5588519784847472,2.581626814432742,56.11129513083802,0.6879148862865572,0.24679064427069333,-45.12265809051544
8.0,55.0,25.0,15.0,25.0,10.0,15.0,0.0,1.0,0.0,29.501754263906786,3.591844972727856,23.979042596525375,1.9931568023202413,4.8039967741854035,6.866597303067891,0.18357783453115553,3.575682177754121,1.2388911627450596,0.5588519784847472,2.581626814432742,56.44253063928453,0.6880299498852731,0.24684477516258432,-44.791693236528396
8.0,55.0,25.0,15.0,25.0,10.0,15.0,0.0,1.0,15.0,29.501754263906786,3.591844972727856,23.979042596525375,1.9931568023202413,4.8039967741854035,6.866597303067891,0.18357783453115553,3.575682177754121,1.2388911627450596,0.5588519784847472,2.581626814432742,56.27691288506128,0.687999803457245,0.2468296796748455,-44.95723551331295
8.0,55.0,25.0,15.0,25.0,10.0,15.0,10.0,0.4,0.0,29.501754263906786,3.591844972727856,23.979042596525375,1.9931568023202413,4.8039967741854035,6.866597303067891,0.18357783453115553,3.575682177754121,1.2388911627450596,0.5588519784847472,2.581626814432742,56.37628353759523,0.6880079885874862,0.2468310080977092,-44.85787150289332
8.0,55.0,25.0,15.0,25.0,10.0,15.0,10.0,0.4,15.0,29.501754263906786,3.591844972727856,23.979042596525375,1.9931568023202413,4.8039967741854035,6.866597303067891,0.18357783453115553,3.575682177754121,1.2388911627450596,0.5588519784847472,2.581626814432742,56.14441868168267,0.6879760774862818,0.24681496756612512,-45.08965615614795
8.0,55.0,25.0,15.0,25.0,10.0,15.0,10.0,0.7,0.0,29.501754263906786,3.591844972727856,23.979042596525375,1.9931568023202413,4.8039967741854035,6.866597303067891,0.18357783453115553,3.575682177754121,1.2388911627450596,0.5588519784847472,2.581626814432742,56.34315998675058,0.6879281343906294,0.24679202118902366,-44.89080011919454
8.0,55.0,25.0,15.0,25.0,10.0,15.0,10.0,0.7,15.0,29.501754263906786,3.591844972727856,23.979042596525375,1.9931568023202413,4.8039967741854035,6.866597303067891,0.18357783453115553,3.575682177754121,1.2388911627450596,0.5588519784847472,2.581626814432742,56.07817157999337,0.687896408150434,0.24677615784079063,-45.15570920921058
8.0,55.0,25.0,15.0,25.0,10.0,15.0,10.0,1.0,0.0,29.501754263906786,3.591844972727856,23.979042596525375,1.9931568023202413,4.8039967741854035,6.866597303067891,0.18357783453115553,3.575682177754121,1.2388911627450596,0.5588519784847472,2.581626814432742,56.64127194435243,0.6880124321147928,0.24683069278445716,-44.59288151956985
8.0,55.0,25.0,15.0,25.0,10.0,15.0,10.0,1.0,15.0,29.501754263906786,3.591844972727856,23.979042596525375,1.9931568023202413,4.8039967741854035,6.866597303067891,0.18357783453115553,3.575682177754121,1.2388911627450596,0.5588519784847472,2.581626814432742,56.31003643590593,0.6879809050501424,0.2468150461689592,-44.924038794938866
8.0,55.0,25.0,35.0,0.0,0.0,0.0,0.0,0.4,0.0,29.501754263906786,3.591844972727856,23.979042596525375,1.9931568023202413,4.8039967741854035,6.866597303067891,0.18357783453115553,3.575682177754121,1.2388911627450596,0.5588519784847472,2.581626814432742,56.508777740973834,0.6866411819335024,0.24625596093321347,-44.72250206369223
8.0,55.0,25.0,35.0,0.0,0.0,0.0,0.0,0.4,15.0,29.501754263906786,3.591844972727856,23.979042596525375,1.9931568023202413,4.8039967741854035,6.866597303067891,0.18357783453115553,3.575682177754121,1.2388911627450596,0.5588519784847472,2.581626814432742,56.54190129181848,0.6866098233112049,0.24624073421071577,-44.689302379235095
8.0,55.0,25.0,35.0,0.0,0.0,0.0,0.0,0.7,0.0,29.501754263906786,3.591844972727856,23.979042596525375,1.9931568023202413,4.8039967741854035,6.866597303067891,0.18357783453115553,3.575682177754121,1.2388911627450596,0.5588519784847472,2.581626814432742,56.40940708843988,0.6865519970906817,0.2462126870074163,-44.8216563465972
8.0,55.0,25.0,35.0,0.0,0.0,0.0,0.0,0.7,15.0,29.501754263906786,3.591844972727856,23.979042596525375,1.9931568023202413,4.8039967741854035,6.866597303067891,0.18357783453115553,3.575682177754121,1.2388911627450596,0.5588519784847472,2.581626814432742,56.47565419012918,0.6865208273343396,0.24619766257159997,-44.755334122728826
8.0,55.0,25.0,35.0,0.0,0.0,0.0,0.0,1.0,0.0,29.501754263906786,3.591844972727856,23.979042596525375,1.9931568023202413,4.8039967741854035,6.866597303067891,0.18357783453115553,3.575682177754121,1.2388911627450596,0.5588519784847472,2.581626814432742,56.54190129181848,0.6866267934550732,0.2462465716351532,-44.68933156635728
8.0,55.0,25.0,35.0,0.0,0.0,0.0,0.0,1.0,15.0,29.501754263906786,3.591844972727856,23.979042596525375,1.9931568023202413,4.8039967741854035,6.866597303067891,0.18357783453115553,3.575682177754121,1.2388911627450596,0.5588519784847472,2.581626814432742,56.57502484266313,0.6865958248308626,0.24623178495937303,-44.65613408213373
8.0,55.0,25.0,35.0,0.0,0.0,0.0,10.0,0.4,0.0,29.501754263906786,3.591844972727856,23.979042596525375,1.9931568023202413,4.8039967741854035,6.866597303067891,0.18357783453115553,3.575682177754121,1.2388911627450596,0.5588519784847472,2.581626814432742,56.47565419012918,0.6866262699550649,0.24624350465827383,-44.75556333316219
8.0,55.0,25.0,35.0,0.0,0.0,0.0,10.0,0.4,15.0,29.501754263906786,3.591844972727856,23.979042596525375,1.9931568023202413,4.8039967741854035,6.866597303067891,0.18357783453115553,3.575682177754121,1.2388911627450596,0.5588519784847472,2.581626814432742,56.54190129181848,0.6865935240145675,0.24622773137596884,-44.68923736506136
8.0,55.0,25.0,35.0,0.0,0.0,0.0,10.0,0.7,0.0,29.501754263906786,3.591844972727856,23.979042596525375,1.9931568023202413,4.8039967741854035,6.866597303067891,0.18357783453115553,3.575682177754121,1.2388911627450596,0.5588519784847472,2.581626814432742,56.37628353759523,0.6865366709028223,0.2461999912576188,-44.85471641869287
8.0,55.0,25.0,35.0,0.0,0.0,0.0,10.0,0.7,15.0,29.501754263906786,3.591844972727856,23.979042596525375,1.9931568023202413,4.8039967741854035,6.866597303067891,0.18357783453115553,3.575682177754121,1.2388911627450596,0.5588519784847472,2.581626814432742,56.508777740973834,0.6865041171684081,0.24618442752027328,-44.722144396627534
8.0,55.0,25.0,35.0,0.0,0.0,0.0,10.0,1.0,0.0,29.501754263906786,3.591844972727856,23.979042596525375,1.9931568023202413,4.8039967741854035,6.866597303067891,0.18357783453115553,3.575682177754121,1.2388911627450596,0.5588519784847472,2.581626814432742,56.508777740973834,0.6866110538737296,0.24623370815907158,-44.722390799821525
8.0,55.0,25.0,35.0,0.0,0.0,0.0,10.0,1.0,15.0,29.501754263906786,3.591844972727856,23.979042596525375,1.9931568023202413,4.8039967741854035,6.866597303067891,0.18357783453115553,3.575682177754121,1.2388911627450596,0.5588519784847472,2.581626814432742,56.57502484266313,0.6865787065738388,0.24621839255391978,-44.656067120106464
8.0,55.0,25.0,35.0,0.0,0.0,15.0,0.0,0.4,0.0,29.501754263906786,3.591844972727856,23.979042596525375,1.9931568023202413,4.8039967741854035,6.866597303067891,0.18357783453115553,3.575682177754121,1.2388911627450596,0.5588519784847472,2.581626814432742,56.07817157999337,0.6886249432392234,0.24707573303844282,-45.15720708519884
8.0,55.0,25.0,35.0,0.0,0.0,15.0,0.0,0.4,15.0,29.501754263906786,3.591844972727856,23.979042596525375,1.9931568023202413,4.8039967741854035,6.866597303067891,0.18357783453115553,3.575682177754121,1.2388911627450596,0.5588519784847472,2.581626814432742,56.17754223252732,0.6885961786072131,0.2470613478667473,-45.057764506806414
8.0,55.0,25.0,35.0,0.0,0.0,15.0,0.0,0.7,0.0,29.501754263906786,3.591844972727856,23.979042596525375,1.9931568023202413,4.8039967741854035,6.866597303067891,0.18357783453115553,3.575682177754121,1.2388911627450596,0.5588519784847472,2.581626814432742,55.978800927459424,0.6885466453266851,0.2470386739141823,-45.25639244211149
8.0,55.0,25.0,35.0,0.0,0.0,15.0,0.0,0.7,15.0,29.501754263906786,3.591844972727856,23.979042596525375,1.9931568023202413,4.8039967741854035,6.866597303067891,0.18357783453115553,3.575682177754121,1.2388911627450596,0.5588519784847472,2.581626814432742,56.11129513083802,0.6885180624939589,0.24702445527236092,-45.123827145523784
8.0,55.0,25.0,35.0,0.0,0.0,15.0,0.0,1.0,0.0,29.501754263906786,3.591844972727856,23.979042596525375,1.9931568023202413,4.8039967741854035,6.866597303067891,0.18357783453115553,3.575682177754121,1.2388911627450596,0.5588519784847472,2.581626814432742,56.14441868168267,0.6886321361911147,0.24707861473887235,-45.09097439201169
8.0,55.0,25.0,35.0,0.0,0.0,15.0,0.0,1.0,15.0,29.501754263906786,3.591844972727856,23.979042596525375,1.9931568023202413,4.8039967741854035,6.866597303067891,0.18357783453115553,3.575682177754121,1.2388911627450596,0.5588519784847472,2.581626814432742,56.24378933421663,0.6886037479094796,0.24706460084220416,-44.99153366999439
8.0,55.0,25.0,35.0,0.0,0.0,15.0,10.0,0.4,0.0,29.501754263906786,3.591844972727856,23.979042596525375,1.9931568023202413,4.8039967741854035,6.866597303067891,0.18357783453115553,3.575682177754121,1.2388911627450596,0.5588519784847472,2.581626814432742,56.14441868168267,0.6886070366338465,0.24706163381644664,-45.09088948739956
8.0,55.0,25.0,35.0,0.0,0.0,15.0,10.0,0.4,15.0,29.501754263906786,3.591844972727856,23.979042596525375,1.9931568023202413,4.8039967741854035,6.866597303067891,0.18357783453115553,3.575682177754121,1.2388911627450596,0.5588519784847472,2.581626814432742,56.14441868168267,0.6885768916282121,0.24704668931420606,-45.09081476488836
8.0,55.0,25.0,35.0,0.0,0.0,15.0,10.0,0.7,0.0,29.501754263906786,3.591844972727856,23.979042596525375,1.9931568023202413,4.8039967741854035,6.866597303067891,0.18357783453115553,3.575682177754121,1.2388911627450596,0.5588519784847472,2.581626814432742,56.045048029148724,0.6885283118047347,0.24702433258298384,-45.1900736337662
8.0,55.0,25.0,35.0,0.0,0.0,15.0,10.0,0.7,15.0,29.501754263906786,3.591844972727856,23.979042596525375,1.9931568023202413,4.8039967741854035,6.866597303067891,0.18357783453115553,3.575682177754121,1.2388911627450596,0.5588519784847472,2.581626814432742,56.11129513083802,0.6884983518496178,0.24700956173461594,-45.12375267783506
8.0,55.0,25.0,35.0,0.0,0.0,15.0,10.0,1.0,0.0,29.501754263906786,3.591844972727856,23.979042596525375,1.9931568023202413,4.8039967741854035,6.866597303067891,0.18357783453115553,3.575682177754121,1.2388911627450596,0.5588519784847472,2.581626814432742,56.21066578337198,0.6886133748107108,0.24706409929836862,-45.024654713119865
8.0,55.0,25.0,35.0,0.0,0.0,15.0,10.0,1.0,15.0,29.501754263906786,3.591844972727856,23.979042596525375,1.9931568023202413,4.8039967741854035,6.866597303067891,0.18357783453115553,3.575682177754121,1.2388911627450596,0.5588519784847472,2.581626814432742,56.21066578337198,0.6885836146254479,0.24704954346170588,-45.02458193393655
8.0,55.0,25.0,35.0,0.0,10.0,0.0,0.0,0.4,0.0,29.501754263906786,3.591844972727856,23.979042596525375,1.9931568023202413,4.8039967741854035,6.866597303067891,0.18357783453115553,3.575682177754121,1.2388911627450596,0.5588519784847472,2.581626814432742,56.54190129181848,0.6869277811710909,0.24637336649057356,-44.68996554063438
8.0,55.0,25.0,35.0,0.0,10.0,0.0,0.0,0.4,15.0,29.501754263906786,3.591844972727856,23.979042596525375,1.9931568023202413,4.8039967741854035,6.866597303067891,0.18357783453115553,3.575682177754121,1.2388911627450596,0.5588519784847472,2.581626814432742,56.57502484266313,0.6868985549158052,0.24635928589302095,-44.65677158680197
8.0,55.0,25.0,35.0,0.0,10.0,0.0,0.0,0.7,0.0,29.501754263906786,3.591844972727856,23.979042596525375,1.9931568023202413,4.8039967741854035,6.866597303067891,0.18357783453115553,3.575682177754121,1.2388911627450596,0.5588519784847472,2.581626814432742,56.44253063928453,0.6868386004659709,0.24633022777435865,-44.78912049958726
8.0,55.0,25.0,35.0,0.0,10.0,0.0,0.0,0.7,15.0,29.501754263906786,3.591844972727856,23.979042596525375,1.9931568023202413,4.8039967741854035,6.866597303067891,0.18357783453115553,3.575682177754121,1.2388911627450596,0.5588519784847472,2.581626814432742,56.508777740973834,0.6868095609963851,0.2463163493464505,-44.72280400575842
8.0,55.0,25.0,35.0,0.0,10.0,0.0,0.0,1.0,0.0,29.501754263906786,3.591844972727856,23.979042596525375,1.9931568023202413,4.8039967741854035,6.866597303067891,0.18357783453115553,3.575682177754121,1.2388911627450596,0.5588519784847472,2.581626814432742,56.60814839350778,0.6869133453226901,0.24636417092125726,-44.6236724610985
8.0,55.0,25.0,35.0,0.0,10.0,0.0,0.0,1.0,15.0,29.501754263906786,3.591844972727856,23.979042596525375,1.9931568023202413,4.8039967741854035,6.866597303067891,0.18357783453115553,3.575682177754121,1.2388911627450596,0.5588519784847472,2.581626814432742,56.64127194435243,0.6868845031729671,0.2463505272107711,-44.59048069170142
8.0,55.0,25.0,35.0,0.0,10.0,0.0,10.0,0.4,0.0,29.501754263906786,3.591844972727856,23.979042596525375,1.9931568023202413,4.8039967741854035,6.866597303067891,0.18357783453115553,3.575682177754121,1.2388911627450596,0.5588519784847472,2.581626814432742,56.47565419012918,0.6869096818093979,0.24635952338053388,-44.75614342677349
8.0,55.0,25.0,35.0,0.0,10.0,0.0,10.0,0.4,15.0,29.501754263906786,3.591844972727856,23.979042596525375,1.9931568023202413,4.8039967741854035,6.866597303067891,0.18357783453115553,3.575682177754121,1.2388911627450596,0.5588519784847472,2.581626814432742,56.508777740973834,0.6868790713561687,0.24634490290815908,-44.72294677356696
8.0,55.0,25.0,35.0,0.0,10.0,0.0,10.0,0.7,0.0,29.501754263906786,3.591844972727856,23.979042596525375,1.9931568023202413,4.8039967741854035,6.866597303067891,0.18357783453115553,3.575682177754121,1.2388911627450596,0.5588519784847472,2.581626814432742,56.47565419012918,0.6868200863034986,0.24631613064942187,-44.75592646311793
8.0,55.0,25.0,35.0,0.0,10.0,0.0,10.0,0.7,15.0,29.501754263906786,3.591844972727856,23.979042596525375,1.9931568023202413,4.8039967741854035,6.866597303067891,0.18357783453115553,3.575682177754121,1.2388911627450596,0.5588519784847472,2.581626814432742,56.44253063928453,0.6867896659733901,0.2463017196277563,-44.788977958854254
8.0,55.0,25.0,35.0,0.0,10.0,0.0,10.0,1.0,0.0,29.501754263906786,3.591844972727856,23.979042596525375,1.9931568023202413,4.8039967741854035,6.866597303067891,0.18357783453115553,3.575682177754121,1.2388911627450596,0.5588519784847472,2.581626814432742,56.508777740973834,0.6868944174436608,0.246349892260656,-44.72297172032945
8.0,55.0,25.0,35.0,0.0,10.0,0.0,10.0,1.0,15.0,29.501754263906786,3.591844972727856,23.979042596525375,1.9931568023202413,4.8039967741854035,6.866597303067891,0.18357783453115553,3.575682177754121,1.2388911627450596,0.5588519784847472,2.581626814432742,56.54190129181848,0.6868641997306183,0.24633572632867667,-44.6897773398249
8.0,55.0,25.0,35.0,0.0,10.0,15.0,0.0,0.4,0.0,29.501754263906786,3.591844972727856,23.979042596525375,1.9931568023202413,4.8039967741854035,6.866597303067891,0.18357783453115553,3.575682177754121,1.2388911627450596,0.5588519784847472,2.581626814432742,56.011924478304074,0.6889084744953183,0.24718962817528042,-45.22402366257233
8.0,55.0,25.0,35.0,0.0,10.0,15.0,0.0,0.4,15.0,29.501754263906786,3.591844972727856,23.979042596525375,1.9931568023202413,4.8039967741854035,6.866597303067891,0.18357783453115553,3.575682177754121,1.2388911627450596,0.5588519784847472,2.581626814432742,56.14441868168267,0.6888818409718854,0.24717637404822296,-45.09146318855844
8.0,55.0,25.0,35.0,0.0,10.0,15.0,0.0,0.7,0.0,29.501754263906786,3.591844972727856,23.979042596525375,1.9931568023202413,4.8039967741854035,6.866597303067891,0.18357783453115553,3.575682177754121,1.2388911627450596,0.5588519784847472,2.581626814432742,55.87943027492547,0.6888301613917243,0.24715269074140622,-45.35633317878156
8.0,55.0,25.0,35.0,0.0,10.0,15.0,0.0,0.7,15.0,29.501754263906786,3.591844972727856,23.979042596525375,1.9931568023202413,4.8039967741854035,6.866597303067891,0.18357783453115553,3.575682177754121,1.2388911627450596,0.5588519784847472,2.581626814432742,56.045048029148724,0.6888037075409534,0.24713960305358113,-45.19064998611918
8.0,55.0,25.0,35.0,0.0,10.0,15.0,0.0,1.0,0.0,29.501754263906786,3.591844972727856,23.979042596525375,1.9931568023202413,4.8039967741854035,6.866597303067891,0.18357783453115553,3.575682177754121,1.2388911627450596,0.5588519784847472,2.581626814432742,56.11129513083802,0.6889155822072339,0.24719268031629207,-45.124668270743435
8.0,55.0,25.0,35.0,0.0,10.0,15.0,0.0,1.0,15.0,29.501754263906786,3.591844972727856,23.979042596525375,1.9931568023202413,4.8039967741854035,6.866597303067891,0.18357783453115553,3.575682177754121,1.2388911627450596,0.5588519784847472,2.581626814432742,56.27691288506128,0.6888893190399391,0.24717979434673026,-44.958986086672375
8.0,55.0,25.0,35.0,0.0,10.0,15.0,10.0,0.4,0.0,29.501754263906786,3.591844972727856,23.979042596525375,1.9931568023202413,4.8039967741854035,6.866597303067891,0.18357783453115553,3.575682177754121,1.2388911627450596,0.5588519784847472,2.581626814432742,56.24378933421663,0.688887411533733,0.24717416687243216,-44.99208150014553
8.0,55.0,25.0,35.0,0.0,10.0,15.0,10.0,0.4,15.0,29.501754263906786,3.591844972727856,23.979042596525375,1.9931568023202413,4.8039967741854035,6.866597303067891,0.18357783453115553,3.575682177754121,1.2388911627450596,0.5588519784847472,2.581626814432742,56.21066578337198,0.6888594004113376,0.24716035946482987,-45.02513601395217
8.0,55.0,25.0,35.0,0.0,10.0,15.0,10.0,0.7,0.0,29.501754263906786,3.591844972727856,23.979042596525375,1.9931568023202413,4.8039967741854035,6.866597303067891,0.18357783453115553,3.575682177754121,1.2388911627450596,0.5588519784847472,2.581626814432742,56.21066578337198,0.6888086708250306,0.2471369727300002,-45.02501908027802
8.0,55.0,25.0,35.0,0.0,10.0,15.0,10.0,0.7,15.0,29.501754263906786,3.591844972727856,23.979042596525375,1.9931568023202413,4.8039967741854035,6.866597303067891,0.18357783453115553,3.575682177754121,1.2388911627450596,0.5588519784847472,2.581626814432742,56.11129513083802,0.6887808426233181,0.24712333890507768,-45.12432156368737
8.0,55.0,25.0,35.0,0.0,10.0,15.0,10.0,1.0,0.0,29.501754263906786,3.591844972727856,23.979042596525375,1.9931568023202413,4.8039967741854035,6.866597303067891,0.18357783453115553,3.575682177754121,1.2388911627450596,0.5588519784847472,2.581626814432742,56.31003643590593,0.6888936633693978,0.24717677437253013,-44.92584743595672
