k,home_adv,player_boost,rest_factor,travel_factor,pace_factor,playoff_hca_factor,sos_factor,form_weight,accuracy,log_loss,brier,score
8,15,0,0,35,35,1.0,10,5,60.35087719298245,0.6692671941912487,0.23775556436185943,-8.829272408706121
8,15,0,0,35,35,1.0,25,0,59.473684210526315,0.6721026242392661,0.23905903951443397,-8.991814153438858
8,15,0,0,35,35,1.0,25,5,59.82456140350877,0.6709111958920762,0.23849148374638954,-8.924492776641314
8,15,0,10,0,0,0.4,0,0,64.21052631578948,0.6462620708086735,0.22725002215503667,-7.839044821091907
8,15,0,10,0,0,0.4,0,5,64.21052631578948,0.6451731981618468,0.22673956264293926,-7.809915459433395
8,15,0,10,0,0,0.4,10,0,64.03508771929825,0.647357348897735,0.22776831266898462,-7.886082526011439
8,15,0,10,0,0,0.4,10,5,64.03508771929825,0.6462609914874051,0.22725404836475574,-7.856741094559645
8,15,0,10,0,0,0.4,25,0,63.859649122807014,0.6491295345916976,0.22860697946218167,-7.951350542940146
8,15,0,10,0,0,0.4,25,5,64.21052631578948,0.6480217671450674,0.22808697212301668,-7.886600390502258
8,15,0,10,0,0,0.7,0,0,64.21052631578948,0.6459705074681874,0.22710793509354094,-7.831028831908188
8,15,0,10,0,0,0.7,0,5,64.21052631578948,0.6448829727020907,0.22659834671132176,-7.801945018490649
8,15,0,10,0,0,0.7,10,0,64.21052631578948,0.6470646376495344,0.22762498349802154,-7.860463809538189
8,15,0,10,0,0,0.7,10,5,64.21052631578948,0.645969619826744,0.22711158742498394,-7.831167824034361
8,15,0,10,0,0,0.7,25,0,63.859649122807014,0.6488350789962798,0.2284618416789142,-7.943189386846104
8,15,0,10,0,0,0.7,25,5,64.21052631578948,0.6477286536095935,0.22794269795722671,-7.8784845155868695
8,15,0,10,0,0,1.0,0,0,64.3859649122807,0.6456940440538808,0.22697285519520607,-7.805870069011219
8,15,0,10,0,0,1.0,0,5,64.3859649122807,0.6446078268230861,0.22646411706796332,-7.776830806075152
8,15,0,10,0,0,1.0,10,0,64.03508771929825,0.6467870233206411,0.22748864420463705,-7.8703331828207865
8,15,0,10,0,0,1.0,10,5,64.03508771929825,0.6456933249777239,0.22697609587396797,-7.841081662850685
8,15,0,10,0,0,1.0,25,0,63.859649122807014,0.6485557117549996,0.22832366049762048,-7.935427201664114
8,15,0,10,0,0,1.0,25,5,64.21052631578948,0.6474506086824313,0.22780536048613984,-7.870766657326094
8,15,0,10,0,15,0.4,0,0,63.33333333333333,0.6480963040992179,0.2280991981822771,-7.975405026751495
