k,home_adv,player_boost,rest_factor,form_weight,travel_factor,sos_factor,playoff_hca_factor,pace_factor,bye_week_factor,division_factor,mean_reversion,b2b_penalty,road_trip_factor,homestand_factor,win_streak_factor,altitude_factor,season_phase_factor,scoring_consistency_factor,rest_advantage_cap,score
23.145435936789745,11.661417500268891,30.0185302309523,4.554729506513748,3.0552660439250268,11.133206927797906,1.1371989483877294,0.9155525461858327,8.367467538735639,11.05435285808611,21.588347396897753,1.8983047623163758,17.11769917491159,2.1050136022876984,17.444238564170274,15.328525123711213,0.6808402386865462,18.076548329831986,2.3042792841966393,4.651426247910507,-13.697108119786279
44.86977348694237,18.935935536777965,20.36000242919167,0.41008760556607293,2.5352622909966627,11.72116114053948,0.8686282110709755,1.0390309787226597,5.440197566745427,10.130369489112342,23.64222206983785,1.3442673768026348,7.432093116267285,0.19012151807048294,15.043742060725954,15.704801100821568,1.770354675784237,18.447228878065737,2.331895417385646,3.150713709676997,-13.790512200672952
25.304739267560684,14.445949832855414,34.02727761970342,0.7073636920759058,13.964555152832578,10.388942990506491,11.476465921759972,0.7736502371126037,4.658442066502694,3.766697217252247,35.20038865822138,2.2637780063017536,15.009612048378976,0.9740008332881317,15.429019221807135,15.799533948383548,0.14909447477350682,16.268513310137802,1.8952389108834176,6.155714386451313,-13.748284603789127
48.71185946275166,36.97298068596321,37.39178837097441,0.005958788541488569,16.29511994302478,12.380028332517929,1.137190735538213,0.7926520831805929,7.7987494270818605,11.706722380134572,28.953566152291987,3.9037711333882803,2.137503242283238,1.468261668720069,17.24070931863603,16.068842707789035,0.7563216620123585,17.87343958693502,0.008730650782414084,5.464860029558846,-13.797265342257823
27.256843090561894,15.455194640803644,38.68332462673761,0.568688513293466,5.717790426430653,11.174961709433651,0.6619119398327968,0.773894001921573,1.760203512037906,10.59463724747413,23.964548649759315,0.2744547080461168,21.24597710408623,0.19347614949279057,15.632165586774928,15.548014104940373,0.1841481997386096,18.88831646292795,1.3775468096747239,2.6798044303420596,-13.701681982318263
21.321349398944477,12.816332659178155,24.04372505340061,0.18272399124093675,11.911007698000605,8.497001112022046,6.058533157480602,0.863083455506582,1.4988529191874838,11.856644003777824,32.326460553840334,4.576196492428648,16.472269953296756,4.508131907649622,15.34252085449559,18.53897611776547,0.09168084728158099,19.953456362586515,2.758111697243157,3.794097833038302,-13.732210174658864
23.59809123832029,34.372366388244686,40.93358786546342,6.493875309967532,17.1546110490184,6.220865414490116,1.6530197232560595,0.5909435041866569,13.92852817947576,1.107149076455608,28.032985294055305,4.636214125869342,11.353062176246373,1.3813090844648712,15.605663802645541,15.768759070805833,0.06419953848278238,15.279080001422463,2.350283604719615,4.414241883633252,-13.70267207457633
20.674037084528482,25.210999228705226,24.14161247869986,0.42907546451369405,15.618087878580972,2.370428445359341,2.24247859025096,1.0516094780380891,8.477702050138463,2.537177292267201,28.120074080306708,4.4130764208308255,22.983457836177422,0.3896526961560537,17.549569860326773,16.06018035002755,1.462274658299535,19.811869201047855,2.323609393135513,2.272152769651439,-13.631092816660864
27.65391558932776,37.52444989271997,35.946548573020905,4.3927973112322025,18.274742828938496,1.5221728776159766,0.18797176722914477,0.8723205385744972,1.7342425431047892,12.144411031112682,25.80175793377063,4.3429463991177775,23.73498087716298,1.1107947396361195,16.93688766443045,15.55922621470567,0.2527144989627176,18.008622529757087,2.1615144320407436,3.6823546876580666,-13.611528072639768
25.27158189886591,20.322939389373573,30.47306807604808,1.0290330002806747,6.948809750640381,1.7030151490294947,0.17426915362784756,1.080033279789804,5.714265794869094,2.667664788151903,36.63365337558077,0.23235631883107788,19.286851175897286,1.697091755939324,17.43803056444712,16.499432668141615,0.13855278230859647,17.237955188308444,1.5017605087498715,5.253964222880892,-13.622722196811374
26.42806784134295,23.35891181244421,19.6553705165686,7.318799800202192,10.545858665497141,10.269916226130867,0.6373358786973249,0.7569261187786601,12.409724502759078,0.3398895800616647,21.393179760239562,2.8868052621968543,11.367156139893337,0.5552417647125962,16.514490599814067,18.154488112504175,0.12150756473803585,19.93187159982727,2.34503521765562,5.7996723629148015,-13.675140967622315
